# Generated by scripts/build-icon-map.ts — do not edit.
# kind	match	key	source	variant	licence	brand_hex	dark_ink
domain	robinhood.com	robinhood	thesvg	color	CC0-1.0	#CCFF00	
domain	roblox.com	roblox	thesvg	color+theme	CC0-1.0	#000000	
domain	roboflow.com	roboflow	thesvg	color	CC0-1.0	#6706CE	1
domain	rocket.rs	rocket	thesvg	color	CC0-1.0	#D33847	
domain	rocksdb.org	rocksdb	gilbarbara	color	CC0-1.0		
domain	rockstargames.com	rockstargames	thesvg	color	CC0-1.0	#FCAF17	
domain	rockwellautomation.com	rockwellautomation	thesvg	color	CC0-1.0	#CD163F	
domain	rockylinux.org	rockylinux	gilbarbara	color	CC0-1.0		
domain	roku.com	roku	thesvg	color	CC0-1.0	#662D91	1
domain	roll20.net	roll20	thesvg	color	CC0-1.0	#E10085	
domain	rollbar.com	rollbar	gilbarbara	color	CC0-1.0		
domain	rolldown.rs	rolldown	gilbarbara	color	CC0-1.0		
domain	rolls-royce.com	rollsroyce	thesvg	color	CC0-1.0	#281432	1
domain	rollupjs.org	rollupjs	gilbarbara	color	CC0-1.0		
domain	roocode.com	roocode	thesvg	color	MIT	#000	1
domain	roonlabs.com	roon	thesvg	color	CC0-1.0	#2039F3	1
domain	root-me.org	rootme	thesvg	color	CC0-1.0	#000000	1
domain	root.cern	root	thesvg	color	CC-BY-4.0	#1ED3E4	
domain	roots.io	roots	thesvg	color	CC0-1.0	#525DDC	
domain	ros.org	ros	gilbarbara	color	CC0-1.0		1
domain	rossmann.de	rossmann	thesvg	color	CC0-1.0	#C3002D	1
domain	rotary.org	rotaryinternational	thesvg	color	CC0-1.0	#F7A81B	
domain	roundcube.net	roundcube	thesvg	color	CC0-1.0	#37BEFF	
domain	rowy.io	rowy	thesvg	color	MIT	#000000	
domain	rsa.com	rsa	gilbarbara	color	CC0-1.0		
domain	rsocket.io	rsocket	thesvg	color	CC0-1.0	#EF0092	
domain	rsshub.app	rsshub	thesvg	color	MIT	#fff	
domain	rstudio.com	rstudioide	thesvg	color	CC0-1.0	#75AADB	
domain	rte.ie	rte	thesvg	color	CC0-1.0	#00A7B3	
domain	rtl.de	rtl	thesvg	color	CC0-1.0	#FA002E	
domain	rtl2.de	rtlzwei	thesvg	color	CC0-1.0	#00BCF6	
domain	rtm.fr	rtm	thesvg	color	CC0-1.0	#36474F	1
domain	rubocop.org	rubocop	gilbarbara	color	CC0-1.0		
domain	ruby-lang.org	ruby	gilbarbara	color	CC0-1.0		
domain	rubyonrails.org	rubyonrails	thesvg	color	CC0-1.0	#D30001	
domain	ruffle.rs	ruffle	thesvg	color	MIT	#FF6F00	1
domain	rumahweb.com	rumahweb	thesvg	color	CC0-1.0	#2EB4E3	
domain	rumble.com	rumble	thesvg	color	CC0-1.0	#85C742	
domain	runframe.io	runframe	thesvg	color	brand-use	#000000	
domain	runkeeper.com	runkeeper	thesvg	color	CC0-1.0	#001E62	1
domain	runpod.io	runpod	thesvg	color	Trademark	#8C4CDE	
domain	runrun.it	runrundotit	thesvg	color	CC0-1.0	#DB3729	
domain	runscope.com	runscope	gilbarbara	color	CC0-1.0		
domain	runwayml.com	runway	thesvg	color	MIT	#fff	
domain	rushjs.io	rushjs	thesvg	color	brand-use	#555555	1
domain	rust-lang.org	rust	gilbarbara	color	CC0-1.0		1
domain	rustfs.com	rustfs	thesvg	color	AGPL-3.0	#DEA584	1
domain	rxdb.info	rxdb	gilbarbara	color	CC0-1.0		
domain	rxjs.dev	rxjs	thesvg	color	MIT	#000000	
domain	ryanair.com	ryanair	thesvg	color	CC0-1.0	#073590	1
domain	rzd.ru	russianrailways	thesvg	color	Fair Use	#E21A1A	
domain	s7.ru	s7airlines	thesvg	color	CC0-1.0	#C4D600	
domain	sabanci.com	sabanci	thesvg	color	CC0-1.0	#004B93	1
domain	sabeco.com.vn	sabeco	thesvg	color+theme	CC0-1.0	#ec1c24	
domain	sage.com	sage	thesvg	color	CC0-1.0	#00D639	
domain	sagui.js.org	sagui	gilbarbara	color	CC0-1.0		1
domain	sahibinden.com	sahibinden	thesvg	color	CC0-1.0	#FFE800	
domain	sailfishos.org	sailfishos	thesvg	color	CC0-1.0	#053766	1
domain	sailsjs.com	sailsdotjs	thesvg	color	CC0-1.0	#14ACC2	
domain	sailsjs.org	sails	gilbarbara	color	CC0-1.0		
domain	salesforce.com	salesforce	gilbarbara	color	CC0-1.0		
domain	salla.com	salla	thesvg	color	CC0-1.0	#BAF3E6	
domain	saltproject.io	saltproject	thesvg	color	Apache-2.0	#57BCAD	
domain	sambanova.ai	sambanova	thesvg	color	MIT	#EE7624	
domain	sameroom.io	sameroom	gilbarbara	color	CC0-1.0		
domain	samsclub.com	samsclub	thesvg	color	CC0-1.0	#0067A0	
domain	samsung.com	samsung	gilbarbara	color	CC0-1.0		1
domain	sandisk.com	sandisk	thesvg	color	CC0-1.0	#E10600	
domain	sanity.io	sanity	gilbarbara	color	CC0-1.0		
domain	santander.com	santander	thesvg	color	CC0-1.0	#EC0000	
domain	sap.com	sap	gilbarbara	color	CC0-1.0		
domain	sapo.pt	ink	gilbarbara	color	CC0-1.0		
domain	sartorius.com	sartorius	thesvg	color	CC0-1.0	#FFED00	
domain	sass-lang.com	sass	gilbarbara	color	CC0-1.0		
domain	sassdoc.com	sassdoc	gilbarbara	color	CC0-1.0		
domain	satellite.me	satellite	thesvg	color	CC0-1.0	#000000	1
domain	saturn.de	saturn	thesvg	color	CC0-1.0	#EB680B	
domain	saucelabs.com	saucelabs	gilbarbara	color	CC0-1.0		
domain	saudiatechnic.com	saudia	thesvg	color	CC0-1.0	#026938	1
domain	sberbank.ru	sberbank	thesvg	color	CC0-1.0	#21A038	
domain	sc.com	standardchartered	thesvg	color	CC0-1.0	#0473EA	
domain	scala-lang.org	scala	gilbarbara	color	CC0-1.0		1
domain	scalar.com	scalar	thesvg	color	CC0-1.0	#1A1A1A	1
domain	scale.com	scale	thesvg	color	brand-use	#7B61FF	
domain	scaledrone.com	scaledrone	gilbarbara	color	CC0-1.0		
domain	scaleway.com	scaleway	thesvg	color	CC0-1.0	#4F0599	1
domain	scan.co.uk	scan	thesvg	color	CC0-1.0	#004C97	1
domain	scania.com	scania	thesvg	color	CC0-1.0	#041E42	1
domain	schwab.com	charlesschwab	thesvg	color	Fair Use	#00A0DF	
domain	scikit-learn.org	scikitlearn	thesvg	color	CC0-1.0	#F7931E	
domain	scopus.com	scopus	thesvg	color	CC0-1.0	#E9711C	
domain	scrapbox.io	scrapbox	thesvg	color	CC0-1.0	#06B632	
domain	screencastify.com	screencastify	thesvg	color	CC0-1.0	#FF8282	
domain	screpy.com	screpy	thesvg	color	MIT	#000000	
domain	scribd.com	scribd	gilbarbara	color	CC0-1.0		
domain	scrimba.com	scrimba	thesvg	color	CC0-1.0	#2B283A	1
domain	scrollrevealjs.org	scrollreveal	thesvg	color	CC0-1.0	#FFCB36	
domain	scrumalliance.org	scrumalliance	thesvg	color	CC0-1.0	#009FDA	
domain	scrutinizer-ci.com	scrutinizerci	thesvg	color	CC0-1.0	#8A9296	
domain	scylladb.com	scylladb	thesvg	color	CC0-1.0	#6CD5E7	
domain	se.com	schneiderelectric	thesvg	color	CC0-1.0	#3DCD58	
domain	seafile.com	seafile	thesvg	color	CC0-1.0	#FF9800	
domain	seagate.com	seagate	thesvg	color	CC0-1.0	#6EBE49	
domain	search1api.com	search1api	thesvg	color	MIT	#0066FF	
domain	searchapi.io	searchapi	thesvg	color	MIT	#4f46e5	1
domain	searxng.org	searxng	thesvg	color	CC0-1.0	#3050FF	
domain	seat.es	seat	thesvg	color	CC0-1.0	#33302E	1
domain	seatgeek.com	seatgeek	thesvg	color	CC0-1.0	#FF5B49	
domain	section.io	sectionio	gilbarbara	color	CC0-1.0		
domain	securityscorecard.com	securityscorecard	thesvg	color	CC0-1.0	#7033FD	
domain	seeklogo.com	renren	thesvg	color	CC0-1.0	#217DC6	
domain	segment.com	segment	gilbarbara	color	CC0-1.0		
domain	seleniumhq.org	selenium	gilbarbara	color	CC0-1.0		
domain	sellfy.com	sellfy	thesvg	color	CC0-1.0	#21B352	
domain	semantic-ui.com	semanticui	gilbarbara	color	CC0-1.0		
domain	semanticscholar.org	semanticscholar	thesvg	color	CC0-1.0	#1857B6	1
domain	semaphoreci.com	semaphoreci	thesvg	color	CC0-1.0	#19A974	
domain	semrush.com	semrush	thesvg	color	CC0-1.0	#FF642D	
domain	sencha.com	sencha	gilbarbara	color	CC0-1.0		
domain	sendgrid.com	sendgrid	gilbarbara	color	CC0-1.0		
domain	senecajs.org	seneca	gilbarbara	color	CC0-1.0		1
domain	sennheiser.com	sennheiser	thesvg	color	CC0-1.0	#000000	1
domain	sensenova.cn	sensenova	thesvg	color	MIT	#5B2AD8	
domain	sensu.io	sensu	gilbarbara	color	CC0-1.0		
domain	sentinelone.com	sentinelone	thesvg	color	CC0-1.0	#6B0AEA	1
domain	sequelize.org	sequelize	gilbarbara	color	CC0-1.0		
domain	servbay.com	servbay	thesvg	color	CC0-1.0	#00103C	1
domain	serverless.com	serverless	gilbarbara	color	CC0-1.0		
domain	sessionbuddy.com	sessionbuddy	thesvg	color	MIT	#0083DD	
domain	sessionize.com	sessionize	thesvg	color	CC0-1.0	#1AB394	
domain	setapp.com	setapp	thesvg	color	CC0-1.0	#E6C3A5	
domain	sezzle.com	sezzle	thesvg	color	Fair Use	#382757	
domain	sfml-dev.org	sfml	thesvg	color	CC0-1.0	#8CC445	
domain	shadcn.com	shadcnui	thesvg	color+theme	CC0-1.0	#000000	
domain	shadow.tech	shadow	thesvg	color	CC0-1.0	#0A0C0D	1
domain	shazam.com	shazam	thesvg	color	CC0-1.0	#0088FF	
domain	shelly.com	shelly	thesvg	color	CC0-1.0	#4495D1	
domain	sherlockscore.com	sherlock	gilbarbara	color	CC0-1.0		
domain	shields.io	shields	gilbarbara	color	CC0-1.0		
domain	shiki.style	shiki	thesvg	color	MIT	#000000	
domain	shikimori.one	shikimori	thesvg	color	CC0-1.0	#343434	1
domain	shopee.com	shopee	thesvg	color	CC0-1.0	#EE4D2D	
domain	shopify.com	shopify	gilbarbara	color	CC0-1.0		
domain	shopline.com	shopline	thesvg	color	MIT	#000000	
domain	shopware.com	shopware	thesvg	color	CC0-1.0	#189EFF	
domain	shortcut.com	shortcut	thesvg	color	CC0-1.0	#58B1E4	
domain	showpad.com	showpad	thesvg	color	CC0-1.0	#2D2E83	1
domain	showwcase.com	showwcase	thesvg	color	CC0-1.0	#0A0D14	1
domain	sidefx.com	houdini	thesvg	color	CC0-1.0	#FF4713	
domain	sidekiq.org	sidekiq	gilbarbara	color	CC0-1.0		1
domain	sidequestvr.com	sidequest	thesvg	color	CC0-1.0	#101227	1
domain	siemens.com	siemens	thesvg	color	CC0-1.0	#009999	
domain	sifive.com	sifive	thesvg	color	CC0-1.0	#252323	1
domain	signal.org	signal	gilbarbara	color	CC0-1.0		
domain	signalmelo.com	signalmelo	thesvg	color	brand-use	#618FFF	
domain	signoz.io	signoz	gilbarbara	color	CC0-1.0		
domain	sigstore.dev	sigstore	gilbarbara	color	CC0-1.0		1
domain	siket.app	siket	thesvg	color	MIT	#88c0d0	
domain	siliconflow.com	siliconcloudsiliconflow	thesvg	color	MIT	#6E29F6	1
domain	silverairways.com	silverairways	thesvg	color	CC0-1.0	#D0006F	
domain	similarweb.com	similarweb	thesvg	color	CC0-1.0	#092540	1
domain	simkl.com	simkl	thesvg	color	CC0-1.0	#000000	1
domain	simpleanalytics.com	simpleanalytics	thesvg	color	CC0-1.0	#FF4F64	
domain	simpleicons.org	simpleicons	thesvg	color	CC0-1.0	#111111	1
domain	simplelocalize.io	simplelocalize	thesvg	color	CC0-1.0	#222B33	1
domain	simplelogin.io	simplelogin	thesvg	color	CC0-1.0	#EA319F	
domain	sinatrarb.com	sinatra	gilbarbara	color	CC0-1.0		
domain	singaporeair.com	singaporeairlines	thesvg	color	CC0-1.0	#F99F1C	
domain	singlestore.com	singlestore	gilbarbara	color	CC0-1.0		
domain	sirmuel.design	altair	gilbarbara	color	CC0-1.0		
domain	sitecore.com	sitecore	thesvg	color	CC0-1.0	#EB1F1F	
domain	sitepoint.com	sitepoint	gilbarbara	color	CC0-1.0		
domain	skaffolder.com	skaffolder	gilbarbara	color	CC0-1.0		
domain	skechers.com	skechers	thesvg	color	CC0-1.0	#EE2C2A	
domain	sketch.com	sketch	thesvg	color+theme	CC0-1.0	#F7B500	
domain	sketchfab.com	sketchfab	thesvg	color	CC0-1.0	#1CAAD9	
domain	sketchup.com	sketchup	thesvg	color	CC0-1.0	#005F9E	1
domain	skhynix.com	skhynix	gilbarbara	color	CC0-1.0		
domain	skillshare.com	skillshare	thesvg	color	CC0-1.0	#00FF84	
domain	skoda-auto.com	skoda	thesvg	color	CC0-1.0	#4BA82E	
domain	skool.com	skool	thesvg	color	MIT	#000000	1
domain	sky.com	sky	thesvg	color	CC0-1.0	#0072C9	
domain	skylight.io	skylight	gilbarbara	color	CC0-1.0		
domain	skypack.dev	skypack	thesvg	color	CC0-1.0	#3167FF	
domain	skype.com	skype	gilbarbara	color	CC0-1.0		
domain	skywork.ai	skywork	thesvg	color	MIT	#fff	
domain	slack.com	slack	gilbarbara	color	CC0-1.0		
domain	sli.dev	slidev	gilbarbara	color	CC0-1.0		
domain	slickpic.com	slickpic	thesvg	color	CC0-1.0	#FF880F	
domain	slides.com	slides	gilbarbara	color	CC0-1.0		
domain	slideshare.net	slideshare	thesvg	color	CC0-1.0	#008ED2	
domain	slimframework.com	slim	gilbarbara	color	CC0-1.0		
domain	smart.com	smart	thesvg	color	CC0-1.0	#D7E600	
domain	smartbear.com	bitbar	gilbarbara	color	CC0-1.0		
domain	smartbill.ro	smartbill	thesvg	color	Trademark	#020044	
domain	smartling.com	smartling	gilbarbara	color	CC0-1.0		
domain	smartthings.com	smartthings	thesvg	color	CC0-1.0	#15BFFF	
domain	smashingmagazine.com	smashingmagazine	gilbarbara	color	CC0-1.0		
domain	smithery.ai	smithery	thesvg	color	MIT	#EA580C	
domain	smoothcomp.com	smoothcomp	thesvg	color	CC0-1.0	#000000	1
domain	smrchy.github.io	rsmq	gilbarbara	color	CC0-1.0		
domain	smugmughelp.com	smugmug	thesvg	color	CC0-1.0	#6DB944	
domain	snapchat.com	snapchat	thesvg	color	CC0-1.0	#FFFC00	
domain	snapdrop.net	snapdrop	thesvg	color	GPL-3.0	#3366CC	1
domain	snaplet.dev	snaplet	gilbarbara	color	CC0-1.0		
domain	snapple.com	snapple	thesvg	color	CC0-1.0	#FFC72C	1
domain	snapsvg.io	snapsvg	gilbarbara	color	CC0-1.0		
domain	sncf.com	sncf	thesvg	color	CC0-1.0	#CA0939	
domain	snort.org	snort	thesvg	color	CC0-1.0	#F6A7AA	
domain	snowflake.com	snowflake	gilbarbara	color	CC0-1.0		
domain	snowpack.dev	snowpack	gilbarbara	color	CC0-1.0		1
domain	snyk.io	snyk	gilbarbara	color	CC0-1.0		
domain	socialblade.com	socialblade	thesvg	color	CC0-1.0	#B3382C	
domain	society6.com	society6	thesvg	color	CC0-1.0	#000000	1
domain	softcatala.org	softcatala	thesvg	color	CC-BY-SA-4.0	#BA2626	1
domain	sogou.com	sogou	thesvg	color	CC0-1.0	#FB6022	
domain	solana.com	solana	thesvg	color	CC0-1.0	#9945FF	
domain	solarwinds.com	solarwinds	gilbarbara	color	CC0-1.0		
domain	soldera.org	soldera	thesvg	color+theme	MIT	#000000	
domain	soliditylang.org	solidity	gilbarbara	color	CC0-1.0		1
domain	solidjs.com	solidjs	gilbarbara	color	CC0-1.0		
domain	solidproject.org	solid	gilbarbara	color	CC0-1.0		
domain	sololearn.com	sololearn	thesvg	color	CC0-1.0	#149EF2	
domain	solved.ac	solveddotac	thesvg	color	CC0-1.0	#17CE3A	
domain	sonarqube.org	sonarqube	gilbarbara	color	CC0-1.0		
domain	sonatype.com	sonatype	thesvg	color	CC0-1.0	#1B1C30	1
domain	songkick.com	songkick	thesvg	color	CC0-1.0	#F80046	
domain	songoda.com	songoda	thesvg	color	CC0-1.0	#FC494A	
domain	sonos.com	sonos	thesvg	color	CC0-1.0	#000000	1
domain	sony.com	sony	thesvg	color	CC0-1.0	#FFFFFF	
domain	sophnet.com	sophnet	thesvg	color	MIT	#6200ee	
domain	soriana.com	soriana	thesvg	color	CC0-1.0	#D52B1E	
domain	soundcharts.com	soundcharts	thesvg	color	CC0-1.0	#0C1528	1
domain	soundcloud.com	soundcloud	gilbarbara	color	CC0-1.0		
domain	sounds-resource.com	thesoundsresource	thesvg	color	CC0-1.0	#39BE6B	
domain	sourceforge.net	sourceforge	thesvg	color	CC0-1.0	#FF6600	
domain	sourcegraph.com	sourcegraph	gilbarbara	color	CC0-1.0		
domain	sourcehut.org	sourcehut	thesvg	color	CC0-1.0	#000000	1
domain	sourcetreeapp.com	sourcetree	gilbarbara	color	CC0-1.0		
domain	southwest.com	southwestairlines	thesvg	color	CC0-1.0	#304CB2	1
domain	spacemacs.org	spacemacs	thesvg	color	CC-BY-SA-4.0	#9266CC	
domain	spaceship.com	spaceship	thesvg	color	CC0-1.0	#394EFF	
domain	spacex.com	spacex	thesvg	color	CC0-1.0	#000000	1
domain	sparkasse.de	sparkasse	thesvg	color	CC0-1.0	#FF0000	
domain	sparkfun.com	sparkfun	thesvg	color	CC0-1.0	#E53525	
domain	sparkjava.com	spark	gilbarbara	color	CC0-1.0		
domain	sparkpost.com	sparkpost	gilbarbara	color	CC0-1.0		
domain	spdx.org	spdx	thesvg	color	CC0-1.0	#4398CC	
domain	speakerdeck.com	speakerdeck	gilbarbara	color	CC0-1.0		
domain	spectrum.chat	spectrum	thesvg	color	CC0-1.0	#7B16FF	1
domain	speedcurve.com	speedcurve	gilbarbara	color	CC0-1.0		
domain	speedscale.com	speedscale	thesvg	color	brand-use	#00C3FF	
domain	speedtest.net	speedtest	thesvg	color	CC0-1.0	#141526	1
domain	speedypage.com	speedypage	thesvg	color	CC0-1.0	#1C71F9	
domain	spidermonkey.dev	spidermonkey	gilbarbara	color	CC0-1.0		1
domain	spiegel.de	derspiegel	thesvg	color	CC0-1.0	#E64415	
domain	spiffe.io	spire	thesvg	color	Apache-2.0	#0C4A6E	
domain	spigotmc.org	spigotmc	thesvg	color	CC0-1.0	#ED8106	
domain	spinnaker.io	spinnaker	gilbarbara	color	CC0-1.0		
domain	splunk.com	splunk	gilbarbara	color	CC0-1.0		1
domain	spond.com	spond	thesvg	color	CC0-1.0	#EE4353	
domain	spongepowered.org	sponge	thesvg	color	MIT	#F7CF0D	1
domain	spotify.com	spotify	gilbarbara	color	CC0-1.0		
domain	spotlight.com	spotlight	thesvg	color	CC0-1.0	#352A71	1
domain	spreadshirt.ie	spreadshirt	thesvg	color	CC0-1.0	#00B2A5	
domain	spreaker.com	spreaker	thesvg	color	CC0-1.0	#F5C300	
domain	spreecommerce.org	spree	gilbarbara	color	CC0-1.0		
domain	spring.io	spring	gilbarbara	color	CC0-1.0		
domain	sprint.com	sprint	thesvg	color	CC0-1.0	#FFCE00	
domain	spriters-resource.com	thespritersresource	thesvg	color	CC0-1.0	#BE3939	
domain	sqlite.org	sqlite	gilbarbara	color	CC0-1.0		
domain	square-enix.com	squareenix	thesvg	color	CC0-1.0	#ED1C24	
domain	squarespace.com	squarespace	gilbarbara	color	CC0-1.0		1
domain	squareup.com	square	gilbarbara	color	CC0-1.0		1
domain	srgssr.ch	srgssr	thesvg	color	CC0-1.0	#AF001E	1
domain	ssrn.com	ssrn	thesvg	color	CC0-1.0	#154881	1
domain	sst.dev	sst	gilbarbara	color	CC0-1.0		
domain	st.com	stmicroelectronics	thesvg	color	CC0-1.0	#03234B	1
domain	stability.ai	stabilityai	gilbarbara	color	CC0-1.0		
domain	stackbit.com	stackbit	gilbarbara	color	CC0-1.0		
domain	stackblitz.com	stackblitz	gilbarbara	color	CC0-1.0		
domain	stackhawk.com	stackhawk	thesvg	color	CC0-1.0	#00CBC6	
domain	stackoverflow.com	stackoverflow	gilbarbara	color	CC0-1.0		
domain	stackoverflow.design	superuser	thesvg	color	CC0-1.0	#38A1CE	
domain	stackshare.io	stackshare	gilbarbara	color	CC0-1.0		
domain	staffbase.com	staffbase	thesvg	color	CC0-1.0	#00A4FD	
domain	stagetimer.io	stagetimer	thesvg	color	CC0-1.0	#00A66C	
domain	standardresume.co	standardresume	thesvg	color	CC0-1.0	#2A3FFB	1
domain	staples.com	staples	thesvg	color	CC0-1.0	#CC0000	
domain	starbucks.com	starbucks	thesvg	color	CC0-1.0	#006241	1
domain	stardock.com	stardock	thesvg	color	CC0-1.0	#004B8D	1
domain	starlingbank.com	starlingbank	thesvg	color	CC0-1.0	#6935D3	1
domain	starship.rs	starship	thesvg	color	CC0-1.0	#DD0B78	
domain	start.gg	startdotgg	thesvg	color	CC0-1.0	#2E75BA	
domain	startpage.com	startpage	thesvg	color	CC0-1.0	#6563FF	
domain	startrek.com	startrek	thesvg	color	CC0-1.0	#FFE200	
domain	starz.com	starz	thesvg	color	CC0-1.0	#082125	1
domain	statamic.com	statamic	thesvg	color	CC0-1.0	#FF269E	
domain	stately.ai	stately	gilbarbara	color	CC0-1.0		1
domain	statista.com	statista	thesvg	color	CC0-1.0	#001327	1
domain	statuspage.io	statuspage	gilbarbara	color	CC0-1.0		
domain	statuspal.io	statuspal	thesvg	color	CC0-1.0	#4934BF	1
domain	stc.com.sa	stc	thesvg	color	CC0-1.0	#5E50C9	1
domain	stdlib.io	stdlib	gilbarbara	color	CC0-1.0		
domain	steamdb.info	steamdb	thesvg	color	CC0-1.0	#000000	1
domain	steampowered.com	steam	gilbarbara	color	CC0-1.0		1
domain	steelseries.com	steelseries	thesvg	color	CC0-1.0	#FF5200	
domain	steem.com	steem	thesvg	color	CC0-1.0	#171FC9	1
domain	steemit.com	steemit	thesvg	color	CC0-1.0	#06D6A9	
domain	steinberg.net	steinberg	thesvg	color	CC0-1.0	#C90827	
domain	stellar.org	stellar	thesvg	color	CC0-1.0	#FDDA24	
domain	stenciljs.com	stenciljs	gilbarbara	color	CC0-1.0		1
domain	stencyl.com	stencyl	thesvg	color	CC0-1.0	#8E1C04	1
domain	stepfun.com	stepfun	thesvg	color	MIT	#005AFF	1
domain	stepsize.com	stepsize	thesvg	color	brand-use	#D11E8E	
domain	stickermule.com	stickermule	gilbarbara	color	CC0-1.0		
domain	stigg.io	stigg	gilbarbara	color	CC0-1.0		
domain	stirlingpdf.com	stirlingpdf	thesvg	color	MIT	#1B6AC6	1
domain	stitchdata.com	stitch	gilbarbara	color	CC0-1.0		
domain	stockx.com	stockx	thesvg	color	CC0-1.0	#006340	1
domain	stoplight.io	stoplight	gilbarbara	color	CC0-1.0		
domain	storyblocks.com	storyblocks	gilbarbara	color	CC0-1.0		
domain	storyblok.com	storyblok	gilbarbara	color	CC0-1.0		
domain	storybook.js.org	storybook	gilbarbara	color	CC0-1.0		
domain	straico.com	straico	thesvg	color	MIT	#464bba	1
domain	strapi.io	strapi	gilbarbara	color	CC0-1.0		
domain	streamlabs.com	streamlabs	thesvg	color	CC0-1.0	#80F5D2	
domain	streamlake.ai	streamlake	thesvg	color	MIT	#1D70FF	
domain	streamlit.io	streamlit	gilbarbara	color	CC0-1.0		
domain	streamrunners.fr	streamrunners	thesvg	color	CC0-1.0	#6644F8	
domain	strider-cd.github.io	strider	gilbarbara	color	CC0-1.0		
domain	stripe.com	stripe	gilbarbara	color	CC0-1.0		
domain	strongswan.org	strongswan	thesvg	color	CC0-1.0	#E00033	
domain	stryker-mutator.io	stryker	thesvg	color	CC0-1.0	#E74C3C	
domain	stubhub.com	stubhub	thesvg	color	CC0-1.0	#003168	1
domain	studio3t.com	studio3t	thesvg	color	CC0-1.0	#17AF66	
domain	styleci.io	styleci	gilbarbara	color	CC0-1.0		
domain	styled-components.com	styledcomponents	thesvg	color	CC0-1.0	#DB7093	
domain	stylelint.io	stylelint	gilbarbara	color	CC0-1.0		1
domain	stylesha.re	styleshare	thesvg	color	CC0-1.0	#212121	1
domain	stylis.js.org	stylis	gilbarbara	color	CC0-1.0		
domain	stytch.com	stytch	gilbarbara	color	CC0-1.0		1
domain	sublimetext.com	sublimetext	gilbarbara	color	CC0-1.0		
domain	submariner.io	submariner	thesvg	color	Apache-2.0	#00B5E2	1
domain	submodel.ai	submodel	thesvg	color	MIT	#fff	
domain	substack.com	substack	thesvg	color	CC0-1.0	#FF6719	
domain	substrate.dev	paritysubstrate	thesvg	color	CC0-1.0	#282828	1
domain	subway.com	subway	thesvg	color	Fair Use	#008C15	
domain	suckless.org	suckless	thesvg	color	CC0-1.0	#1177AA	
domain	sui.io	sui	thesvg	color	CC0-1.0	#4DA2FF	
domain	suite.st	suitest	thesvg	color	CC0-1.0	#F06060	
domain	summerofcode.withgoogle.com	googlesummerofcode	thesvg	color	CC0-1.0	#F9AB00	
domain	suno.com	suno	thesvg	color	CC0-1.0	#000	1
domain	sunrise.ch	sunrise	thesvg	color	CC0-1.0	#DA291C	
domain	supabase.com	supabase	gilbarbara	color	CC0-1.0		
domain	supercell.com	supercell	thesvg	color	CC0-1.0	#FFFFFF	
domain	supercrease.com	supercrease	thesvg	color	CC0-1.0	#000000	1
domain	supermicro.com	supermicro	thesvg	color	CC0-1.0	#151F6D	1
domain	supertokens.com	supertokens	gilbarbara	color	CC0-1.0		
domain	supertop.co	castro	thesvg	color	CC0-1.0	#00B265	
domain	surfshark.com	surfshark	thesvg	color	CC0-1.0	#1EBFBF	
domain	surrealdb.com	surrealdb	gilbarbara	color	CC0-1.0		
domain	surveymonkey.com	surveymonkey	thesvg	color	CC0-1.0	#00BF6F	
domain	survicate.com	survicate	gilbarbara	color	CC0-1.0		1
domain	suse.com	suse	gilbarbara	color	CC0-1.0		
domain	suzuki.ie	suzuki	thesvg	color	CC0-1.0	#E30613	
domain	svelte.dev	svelte	gilbarbara	color	CC0-1.0		
domain	svgator.com	svgator	gilbarbara	color	CC0-1.0		1
domain	svgl.app	svgl	thesvg	color	MIT	#000000	1
domain	svgtrace.com	svgtrace	thesvg	color	CC0-1.0	#F453C4	
domain	swagger.io	swagger	gilbarbara	color	CC0-1.0		
domain	swc.rs	swc	gilbarbara	color	CC0-1.0		
domain	swiftype.com	swiftype	gilbarbara	color	CC0-1.0		
domain	swiggy.com	swiggy	thesvg	color	CC0-1.0	#FC8019	
domain	swimm.io	swimm	gilbarbara	color	CC0-1.0		
domain	swiperjs.com	swiper	thesvg	color	CC0-1.0	#6332F6	1
domain	swisscows.com	swisscows	thesvg	color	CC0-1.0	#000000	1
domain	swr.vercel.app	swr	gilbarbara	color	CC0-1.0		1
domain	symbolab.com	symbolab	thesvg	color	CC0-1.0	#DB3F59	
domain	symfony.com	symfony	gilbarbara	color	CC0-1.0		
domain	symphony.com	symphony	thesvg	color	CC0-1.0	#0098FF	
domain	sync.so	sync	thesvg	color	MIT	#0000FF	1
domain	synology.com	synology	thesvg	color	CC0-1.0	#B5B5B6	
domain	sysdig.org	sysdig	gilbarbara	color	CC0-1.0		
domain	t-mobile.com	deutschetelekom	thesvg	color	CC0-1.0	#E20074	
domain	t3.gg	t3stack	thesvg	color+theme	MIT	#000000	
domain	t3js.org	t3	gilbarbara	color	CC0-1.0		
domain	tabby.sh	tabby	thesvg	color	MIT	#000000	
domain	tabelog.com	tabelog	thesvg	color	CC0-1.0	#F2CC38	
domain	tableau.com	tableau	gilbarbara	color	CC0-1.0		
domain	tablecheck.com	tablecheck	thesvg	color	CC0-1.0	#7935D2	1
domain	taboola.com	taboola	thesvg	color	Trademark	#054164	1
domain	tacobell.com	tacobell	thesvg	color	CC0-1.0	#38096C	1
domain	tado.com	tado	thesvg	color	CC0-1.0	#FFA900	
